# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_SRBM_3
#Generated on Wed Feb 17 08:03:03 2010
#loft_angle burn_time ground_range time_of_flight impact_speed impact angle
57.4600 95.9600 1245264.42 599.8679 1687.60 -43.3043
57.4600 95.9800 1246330.38 600.1263 1689.56 -43.2978
57.4600 96.0000 1247397.28 600.3850 1691.56 -43.2913
57.4600 96.0200 1248465.11 600.6439 1693.60 -43.2847
57.4600 96.0400 1249595.42 600.9031 1687.56 -43.2896
57.4600 96.0600 1250665.21 601.1625 1689.67 -43.2828
57.4600 96.0800 1251735.94 601.4221 1691.82 -43.2761
57.4600 96.1000 1252807.60 601.6820 1694.02 -43.2692
57.4600 96.1200 1253880.20 601.9422 1696.27 -43.2624
57.4600 96.1400 1255015.41 602.2025 1690.40 -43.2670
57.4600 96.1600 1256089.98 602.4631 1692.72 -43.2600
57.4600 96.1800 1257165.49 602.7240 1695.07 -43.2529
57.4600 96.2000 1258241.94 602.9851 1697.48 -43.2458
57.4600 96.2200 1259319.34 603.2464 1699.93 -43.2387
57.4600 96.2400 1260459.51 603.5080 1694.24 -43.2430
57.4600 96.2600 1261538.88 603.7699 1696.76 -43.2357
57.4600 96.2800 1262619.19 604.0319 1699.33 -43.2284
57.4600 96.3000 1263700.44 604.2942 1701.95 -43.2210
57.4600 96.3200 1264844.57 604.5568 1696.41 -43.2251
57.4600 96.3400 1265927.81 604.8196 1699.09 -43.2176
57.4600 96.3600 1267012.00 605.0827 1701.83 -43.2101
57.4600 96.3800 1268097.14 605.3460 1704.61 -43.2025
57.4600 96.4000 1269245.27 605.6095 1699.22 -43.2063
57.4600 96.4200 1270332.41 605.8733 1702.07 -43.1986
57.4600 96.4400 1271420.50 606.1374 1704.98 -43.1908
57.4600 96.4600 1272571.62 606.4017 1699.71 -43.1945
57.4600 96.4800 1273661.71 606.6662 1702.69 -43.1866
57.4600 96.5000 1274752.76 606.9310 1705.72 -43.1787
57.4600 96.5200 1275844.76 607.1960 1708.80 -43.1707
57.4600 96.5400 1276999.95 607.4614 1703.67 -43.1741
57.4600 96.5600 1278093.96 607.7269 1706.83 -43.1660
57.4600 96.5800 1279188.92 607.9927 1710.04 -43.1578
57.4600 96.6000 1280347.15 608.2587 1705.03 -43.1611
57.4600 96.6200 1281444.14 608.5251 1708.31 -43.1528
57.4600 96.6400 1282542.08 608.7916 1711.65 -43.1445
57.4600 96.6600 1283703.36 609.0584 1706.76 -43.1476
57.4600 96.6800 1284803.34 609.3255 1710.18 -43.1391
57.4600 96.7000 1285904.26 609.5928 1713.65 -43.1306
57.4600 96.7200 1287068.62 609.8604 1708.87 -43.1335
57.4600 96.7400 1288171.58 610.1282 1712.42 -43.1249
57.4600 96.7600 1289275.50 610.3963 1716.03 -43.1162
57.4600 96.7800 1290442.95 610.6646 1711.37 -43.1189
57.4600 96.8000 1291548.91 610.9332 1715.06 -43.1101
57.4600 96.8200 1292718.39 611.2020 1710.48 -43.1127
57.4600 96.8400 1293826.40 611.4712 1714.25 -43.1038
57.4600 96.8600 1294935.36 611.7405 1718.08 -43.0949
57.4600 96.8800 1296107.97 612.0101 1713.62 -43.0973
57.4600 96.9000 1297218.99 612.2800 1717.53 -43.0882
57.4600 96.9200 1298393.64 612.5502 1713.16 -43.0905
57.4600 96.9400 1299506.72 612.8206 1717.16 -43.0813
57.4600 96.9600 1300620.75 613.0912 1721.22 -43.0720
57.4600 96.9800 1301798.56 613.3622 1716.96 -43.0741
57.4600 97.0000 1302914.66 613.6333 1721.10 -43.0648
57.4600 97.0200 1304094.54 613.9048 1716.93 -43.0667
57.4600 97.0400 1305212.70 614.1765 1721.16 -43.0573
57.4600 97.0600 1306331.82 614.4484 1725.45 -43.0477
57.4600 97.0800 1307514.90 614.7207 1721.40 -43.0495
57.4600 97.1000 1308636.09 614.9932 1725.78 -43.0399
57.4600 97.1200 1309821.27 615.2660 1721.81 -43.0415
57.4600 97.1400 1310944.52 615.5390 1726.28 -43.0318
57.4600 97.1600 1312131.81 615.8123 1722.40 -43.0333
57.4600 97.1800 1313257.14 616.0858 1726.96 -43.0234
57.4600 97.2000 1314446.54 616.3596 1723.16 -43.0248
57.4600 97.2200 1315573.95 616.6337 1727.82 -43.0148
57.4600 97.2400 1316765.47 616.9081 1724.11 -43.0161
57.4600 97.2600 1317894.96 617.1827 1728.86 -43.0060
57.4600 97.2800 1319088.62 617.4576 1725.24 -43.0072
57.4600 97.3000 1320220.19 617.7327 1730.09 -42.9969
57.4600 97.3200 1321415.99 618.0082 1726.55 -42.9980
57.4600 97.3400 1322549.65 618.2839 1731.49 -42.9876
57.4600 97.3600 1323747.60 618.5598 1728.04 -42.9886
57.4600 97.3800 1324883.35 618.8361 1733.09 -42.9781
57.4600 97.4000 1326083.45 619.1126 1729.72 -42.9789
57.4600 97.4200 1327221.30 619.3893 1734.86 -42.9683
57.4600 97.4400 1328423.57 619.6664 1731.58 -42.9689
57.4600 97.4600 1329563.50 619.9437 1736.83 -42.9582
57.4600 97.4800 1330767.95 620.2213 1733.63 -42.9588
57.4600 97.5000 1331909.98 620.4991 1738.98 -42.9479
57.4600 97.5200 1333116.61 620.7773 1735.87 -42.9484
57.4600 97.5400 1334324.28 621.0557 1732.81 -42.9487
57.4600 97.5600 1335469.55 621.3344 1738.30 -42.9377
57.4600 97.5800 1336679.42 621.6134 1735.33 -42.9379
57.4600 97.6000 1337826.79 621.8926 1740.93 -42.9268
57.4600 97.6200 1339038.87 622.1721 1738.05 -42.9269
57.4600 97.6400 1340251.99 622.4519 1735.22 -42.9269
57.4600 97.6600 1341402.62 622.7320 1740.96 -42.9156
57.4600 97.6800 1342617.97 623.0123 1738.21 -42.9155
57.4600 97.7000 1343770.70 623.2929 1744.06 -42.9041
57.4600 97.7200 1344988.27 623.5739 1741.41 -42.9039
57.4600 97.7400 1346206.91 623.8550 1738.81 -42.9036
57.4600 97.7600 1347362.90 624.1365 1744.80 -42.8920
57.4600 97.7800 1348583.78 624.4182 1742.29 -42.8916
57.4600 97.8000 1349805.74 624.7002 1739.83 -42.8911
57.4600 97.8200 1350965.00 624.9826 1745.98 -42.8793
57.4600 97.8400 1352189.21 625.2652 1743.60 -42.8787
57.4600 97.8600 1353350.57 625.5480 1749.87 -42.8668
57.4600 97.8800 1354577.03 625.8312 1747.59 -42.8660
57.4600 97.9000 1355804.58 626.1146 1745.36 -42.8652
57.4600 97.9200 1356969.22 626.3983 1751.78 -42.8531
57.4600 97.9400 1358199.04 626.6823 1749.64 -42.8522
57.4600 97.9600 1359429.96 626.9666 1747.55 -42.8512
57.4600 97.9800 1360661.98 627.2512 1745.51 -42.8502
57.4600 98.0000 1361831.06 627.5361 1752.14 -42.8378
57.4600 98.0200 1363065.37 627.8212 1750.19 -42.8366
57.4600 98.0400 1364300.78 628.1066 1748.30 -42.8354
57.4600 98.0600 1365473.14 628.3924 1755.09 -42.8228
57.4600 98.0800 1366710.85 628.6784 1753.29 -42.8214
57.4600 98.1000 1367949.67 628.9647 1751.54 -42.8200
57.4600 98.1200 1369189.61 629.2512 1749.84 -42.8185
57.4600 98.1400 1370366.43 629.5381 1756.84 -42.8057
57.4600 98.1600 1371608.68 629.8253 1755.24 -42.8040
57.4600 98.1800 1372852.06 630.1128 1753.68 -42.8023
57.4600 98.2000 1374096.57 630.4005 1752.18 -42.8005
57.4600 98.2200 1375277.85 630.6886 1759.41 -42.7875
57.4600 98.2400 1376524.68 630.9769 1758.00 -42.7856
57.4600 98.2600 1377772.64 631.2655 1756.65 -42.7836
57.4600 98.2800 1379021.75 631.5544 1755.34 -42.7816
57.4600 98.3000 1380207.49 631.8436 1762.79 -42.7683
57.4600 98.3200 1381458.93 632.1332 1761.59 -42.7661
57.4600 98.3400 1382711.51 632.4230 1760.43 -42.7639
57.4600 98.3600 1383965.24 632.7131 1759.33 -42.7616
57.4600 98.3800 1385220.13 633.0035 1758.28 -42.7592
57.4600 98.4000 1386411.52 633.2942 1766.01 -42.7456
57.4600 98.4200 1387668.75 633.5852 1765.06 -42.7431
57.4600 98.4400 1388927.14 633.8765 1764.16 -42.7405
57.4600 98.4600 1390186.69 634.1680 1763.32 -42.7379
57.4600 98.4800 1391447.40 634.4599 1762.52 -42.7352
57.4600 98.5000 1392709.28 634.7521 1761.78 -42.7324
57.4600 98.5200 1393907.51 635.0446 1769.86 -42.7184
57.4600 98.5400 1395171.75 635.3374 1769.22 -42.7155
57.4600 98.5600 1396437.16 635.6305 1768.63 -42.7125
57.4600 98.5800 1397703.75 635.9239 1768.10 -42.7095
57.4600 98.6000 1398971.51 636.2176 1767.62 -42.7063
57.4600 98.6200 1400240.45 636.5116 1767.19 -42.7032
57.4600 98.6400 1401510.58 636.8059 1766.82 -42.6999
57.4600 98.6600 1402781.89 637.1005 1766.50 -42.6966
57.4600 98.6800 1403989.34 637.3954 1775.04 -42.6821
57.4600 98.7000 1405263.02 637.6906 1774.82 -42.6786
57.4600 98.7200 1406537.90 637.9861 1774.66 -42.6751
57.4600 98.7400 1407813.97 638.2820 1774.56 -42.6715
57.4600 98.7600 1409091.23 638.5781 1774.51 -42.6679
57.4600 98.7800 1410369.68 638.8746 1774.51 -42.6641
57.4600 98.8000 1411649.33 639.1713 1774.57 -42.6603
57.4600 98.8200 1412930.18 639.4684 1774.68 -42.6565
57.4600 98.8400 1414212.24 639.7657 1774.84 -42.6525
57.4600 98.8600 1415495.49 640.0634 1775.07 -42.6485
57.4600 98.8800 1416779.96 640.3614 1775.34 -42.6445
57.4600 98.9000 1418065.63 640.6597 1775.67 -42.6403
57.4600 98.9200 1419352.51 640.9583 1776.06 -42.6361
57.4600 98.9400 1420640.60 641.2573 1776.50 -42.6318
57.4600 98.9600 1421929.90 641.5565 1777.00 -42.6275
57.4600 98.9800 1423220.42 641.8561 1777.55 -42.6231
57.4600 99.0000 1424512.15 642.1559 1778.16 -42.6186
57.4600 99.0200 1425805.11 642.4561 1778.83 -42.6140
57.4600 99.0400 1427099.28 642.7566 1779.55 -42.6094
57.4600 99.0600 1428394.68 643.0574 1780.33 -42.6047
57.4600 99.0800 1429691.30 643.3586 1781.17 -42.6000
57.4600 99.1000 1430989.14 643.6600 1782.06 -42.5951
57.4600 99.1200 1432288.21 643.9618 1783.01 -42.5902
57.4600 99.1400 1433588.51 644.2639 1784.02 -42.5852
57.4600 99.1600 1434890.04 644.5663 1785.09 -42.5802
57.4600 99.1800 1436192.80 644.8690 1786.21 -42.5751
57.4600 99.2000 1437496.79 645.1721 1787.39 -42.5699
57.4600 99.2200 1438802.01 645.4755 1788.63 -42.5646
57.4600 99.2400 1440108.47 645.7792 1789.94 -42.5593
57.4600 99.2600 1441416.17 646.0832 1791.30 -42.5539
57.4600 99.2800 1442725.10 646.3875 1792.72 -42.5485
57.4600 99.3000 1444035.28 646.6922 1794.20 -42.5429
57.4600 99.3200 1445346.69 646.9971 1795.74 -42.5373
57.4600 99.3400 1446725.36 647.3025 1788.34 -42.5426
57.4600 99.3600 1448039.32 647.6081 1789.99 -42.5369
57.4600 99.3800 1449354.53 647.9141 1791.70 -42.5311
57.4600 99.4000 1450670.99 648.2204 1793.48 -42.5252
57.4600 99.4200 1451988.69 648.5270 1795.31 -42.5192
57.4600 99.4400 1453307.64 648.8339 1797.21 -42.5132
57.4600 99.4600 1454627.84 649.1412 1799.17 -42.5071
57.4600 99.4800 1455949.29 649.4488 1801.19 -42.5009
57.4600 99.5000 1457338.26 649.7567 1794.23 -42.5056
57.4600 99.5200 1458662.29 650.0650 1796.36 -42.4993
57.4600 99.5400 1459987.58 650.3736 1798.56 -42.4929
57.4600 99.5600 1461314.13 650.6825 1800.82 -42.4864
57.4600 99.5800 1462641.93 650.9918 1803.15 -42.4799
57.4600 99.6000 1464037.37 651.3014 1796.47 -42.4842
57.4600 99.6200 1465367.78 651.6113 1798.91 -42.4775
57.4600 99.6400 1466699.45 651.9216 1801.41 -42.4708
57.4600 99.6600 1468032.38 652.2322 1803.98 -42.4640
57.4600 99.6800 1469366.57 652.5431 1806.62 -42.4571
57.4600 99.7000 1470768.56 652.8544 1800.23 -42.4610
57.4600 99.7200 1472105.38 653.1660 1802.98 -42.4540
57.4600 99.7400 1473443.46 653.4779 1805.80 -42.4469
57.4600 99.7600 1474782.81 653.7902 1808.69 -42.4397
57.4600 99.7800 1476190.06 654.1028 1802.53 -42.4433
57.4600 99.8000 1477532.06 654.4158 1805.53 -42.4360
57.4600 99.8200 1478875.31 654.7291 1808.61 -42.4286
57.4600 99.8400 1480219.84 655.0428 1811.76 -42.4211
57.4600 99.8600 1481632.42 655.3567 1805.83 -42.4244
57.4600 99.8800 1482979.60 655.6711 1809.09 -42.4168
57.4600 99.9000 1484328.05 655.9858 1812.43 -42.4091
57.4600 99.9200 1485744.61 656.3008 1806.68 -42.4122
57.4600 99.9400 1487095.73 656.6161 1810.14 -42.4044
57.4600 99.9600 1488448.12 656.9319 1813.67 -42.3964
57.4600 99.9800 1489801.78 657.2479 1817.27 -42.3885
57.4600 100.0000 1491223.76 657.5643 1811.75 -42.3912
57.4600 100.0200 1492580.10 657.8811 1815.48 -42.3831
57.4600 100.0400 1493937.72 658.1981 1819.28 -42.3749
57.4600 100.0600 1495363.74 658.5156 1813.94 -42.3774
57.4600 100.0800 1496724.04 658.8334 1817.87 -42.3691
57.4600 100.1000 1498152.72 659.1515 1812.67 -42.3715
57.4600 100.1200 1499515.73 659.4700 1816.72 -42.3630
57.4600 100.1400 1500880.00 659.7889 1820.85 -42.3544
57.4600 100.1600 1502312.78 660.1081 1815.83 -42.3566
57.4600 100.1800 1503679.76 660.4277 1820.08 -42.3478
57.4600 100.2000 1505048.02 660.7475 1824.43 -42.3390
57.4600 100.2200 1506484.93 661.0678 1819.58 -42.3409
57.4600 100.2400 1507855.90 661.3884 1824.05 -42.3320
57.4600 100.2600 1509295.52 661.7094 1819.34 -42.3337
57.4600 100.2800 1510669.21 662.0308 1823.94 -42.3246
57.4600 100.3000 1512111.56 662.3524 1819.36 -42.3262
57.4600 100.3200 1513487.97 662.6745 1824.09 -42.3170
57.4600 100.3400 1514865.65 662.9969 1828.92 -42.3076
57.4600 100.3600 1516312.20 663.3197 1824.52 -42.3090
57.4600 100.3800 1517692.61 663.6428 1829.47 -42.2995
57.4600 100.4000 1519141.93 663.9663 1825.20 -42.3007
57.4600 100.4200 1520525.07 664.2901 1830.30 -42.2911
57.4600 100.4400 1521977.16 664.6143 1826.16 -42.2922
57.4600 100.4600 1523363.03 664.9389 1831.40 -42.2823
57.4600 100.4800 1524817.92 665.2638 1827.39 -42.2833
57.4600 100.5000 1526206.53 665.5891 1832.77 -42.2733
57.4600 100.5200 1527664.22 665.9148 1828.89 -42.2740
57.4600 100.5400 1529055.57 666.2408 1834.41 -42.2639
57.4600 100.5600 1530516.08 666.5673 1830.66 -42.2645
57.4600 100.5800 1531910.18 666.8940 1836.33 -42.2542
57.4600 100.6000 1533373.51 667.2212 1832.72 -42.2547
57.4600 100.6200 1534770.36 667.5487 1838.54 -42.2443
57.4600 100.6400 1536236.53 667.8766 1835.05 -42.2445
57.4600 100.6600 1537704.07 668.2048 1831.65 -42.2447
57.4600 100.6800 1539105.15 668.5334 1837.67 -42.2340
57.4600 100.7000 1540575.55 668.8624 1834.39 -42.2340
57.4600 100.7200 1541979.39 669.1918 1840.57 -42.2232
57.4600 100.7400 1543452.66 669.5215 1837.43 -42.2231
57.4600 100.7600 1544927.31 669.8516 1834.37 -42.2229
57.4600 100.7800 1546335.40 670.1821 1840.76 -42.2118
57.4600 100.8000 1547812.95 670.5130 1837.82 -42.2114
57.4600 100.8200 1549223.79 670.8442 1844.38 -42.2002
57.4600 100.8400 1550704.24 671.1759 1841.58 -42.1997
57.4600 100.8600 1552186.09 671.5078 1838.85 -42.1990
57.4600 100.8800 1553601.19 671.8402 1845.63 -42.1876
57.4600 100.9000 1555085.96 672.1730 1843.04 -42.1868
57.4600 100.9200 1556572.15 672.5061 1840.53 -42.1859
57.4600 100.9400 1557991.52 672.8396 1847.53 -42.1742
57.4600 100.9600 1559480.64 673.1736 1845.15 -42.1732
57.4600 100.9800 1560971.19 673.5078 1842.85 -42.1720
57.4600 101.0000 1562394.83 673.8425 1850.09 -42.1601
57.4600 101.0200 1563888.33 674.1776 1847.92 -42.1588
57.4600 101.0400 1565383.27 674.5130 1845.83 -42.1574
57.4600 101.0600 1566811.17 674.8488 1853.31 -42.1453
57.4600 101.0800 1568309.08 675.1850 1851.36 -42.1437
57.4600 101.1000 1569808.43 675.5216 1849.49 -42.1421
57.4600 101.1200 1571309.25 675.8586 1847.69 -42.1404
57.4600 101.1400 1572742.93 676.1960 1855.47 -42.1279
57.4600 101.1600 1574246.73 676.5338 1853.82 -42.1260
57.4600 101.1800 1575751.99 676.8719 1852.23 -42.1240
57.4600 101.2000 1577258.73 677.2105 1850.73 -42.1220
57.4600 101.2200 1578698.20 677.5494 1858.84 -42.1092
57.4600 101.2400 1580207.93 677.8888 1857.47 -42.1070
57.4600 101.2600 1581719.15 678.2285 1856.19 -42.1046
57.4600 101.2800 1583231.84 678.5687 1854.98 -42.1023
57.4600 101.3000 1584746.02 678.9092 1853.84 -42.0998
57.4600 101.3200 1586261.70 679.2501 1852.79 -42.0972
57.4600 101.3400 1587710.02 679.5914 1861.37 -42.0839
57.4600 101.3600 1589228.72 679.9331 1860.46 -42.0812
57.4600 101.3800 1590748.92 680.2753 1859.62 -42.0784
57.4600 101.4000 1592270.62 680.6178 1858.87 -42.0755
57.4600 101.4200 1593793.83 680.9607 1858.19 -42.0725
57.4600 101.4400 1595318.55 681.3040 1857.59 -42.0694
57.4600 101.4600 1596775.70 681.6477 1866.67 -42.0556
57.4600 101.4800 1598303.47 681.9919 1866.22 -42.0524
57.4600 101.5000 1599832.75 682.3364 1865.85 -42.0490
57.4600 101.5200 1601363.56 682.6814 1865.55 -42.0456
57.4600 101.5400 1602895.89 683.0267 1865.34 -42.0421
57.4600 101.5600 1604429.74 683.3725 1865.20 -42.0385
57.4600 101.5800 1605965.13 683.7186 1865.14 -42.0348
57.4600 101.6000 1607502.05 684.0652 1865.16 -42.0311
57.4600 101.6200 1609040.51 684.4122 1865.26 -42.0272
57.4600 101.6400 1610580.50 684.7596 1865.44 -42.0233
57.4600 101.6600 1612122.04 685.1074 1865.69 -42.0192
57.4600 101.6800 1613665.13 685.4556 1866.03 -42.0151
57.4600 101.7000 1615209.76 685.8042 1866.45 -42.0109
57.4600 101.7200 1616755.94 686.1532 1866.94 -42.0066
57.4600 101.7400 1618303.68 686.5027 1867.52 -42.0022
57.4600 101.7600 1619852.97 686.8526 1868.18 -41.9978
57.4600 101.7800 1621403.82 687.2029 1868.92 -41.9932
57.4600 101.8000 1622956.23 687.5536 1869.74 -41.9886
57.4600 101.8200 1624510.20 687.9047 1870.64 -41.9838
57.4600 101.8400 1626065.74 688.2562 1871.62 -41.9790
57.4600 101.8600 1627622.85 688.6082 1872.69 -41.9741
57.4600 101.8800 1629181.52 688.9606 1873.84 -41.9691
57.4600 101.9000 1630741.76 689.3134 1875.07 -41.9640
57.4600 101.9200 1632303.58 689.6667 1876.39 -41.9589
57.4600 101.9400 1633866.97 690.0203 1877.79 -41.9536
57.4600 101.9600 1635431.94 690.3744 1879.27 -41.9482
57.4600 101.9800 1636998.49 690.7289 1880.84 -41.9428
57.4600 102.0000 1638566.62 691.0838 1882.50 -41.9373
57.4600 102.0200 1640136.32 691.4392 1884.24 -41.9317
57.4600 102.0400 1641707.61 691.7950 1886.07 -41.9260
57.4600 102.0600 1643350.50 692.1512 1878.19 -41.9307
57.4600 102.0800 1644925.04 692.5079 1880.18 -41.9248
57.4600 102.1000 1646501.17 692.8649 1882.25 -41.9188
57.4600 102.1200 1648078.89 693.2225 1884.42 -41.9127
57.4600 102.1400 1649658.20 693.5804 1886.67 -41.9066
57.4600 102.1600 1651239.11 693.9388 1889.01 -41.9003
57.4600 102.1800 1652821.60 694.2976 1891.45 -41.8940
57.4600 102.2000 1654475.97 694.6568 1884.13 -41.8980
57.4600 102.2200 1656061.76 695.0166 1886.72 -41.8915
57.4600 102.2400 1657649.15 695.3767 1889.41 -41.8849
57.4600 102.2600 1659238.14 695.7372 1892.19 -41.8782
57.4600 102.2800 1660828.73 696.0982 1895.06 -41.8714
57.4600 102.3000 1662491.37 696.4597 1888.15 -41.8750
57.4600 102.3200 1664085.28 696.8216 1891.19 -41.8680
57.4600 102.3400 1665680.79 697.1839 1894.32 -41.8609
57.4600 102.3600 1667277.91 697.5467 1897.55 -41.8538
57.4600 102.3800 1668947.20 697.9099 1890.97 -41.8570
57.4600 102.4000 1670547.67 698.2736 1894.37 -41.8496
57.4600 102.4200 1672149.73 698.6377 1897.87 -41.8422
57.4600 102.4400 1673824.02 699.0023 1891.55 -41.8451
57.4600 102.4600 1675429.44 699.3673 1895.22 -41.8375
57.4600 102.4800 1677036.48 699.7327 1898.98 -41.8298
57.4600 102.5000 1678645.12 700.0986 1902.85 -41.8220
57.4600 102.5200 1680326.20 700.4650 1896.86 -41.8245
57.4600 102.5400 1681938.22 700.8318 1900.90 -41.8165
57.4600 102.5600 1683551.84 701.1991 1905.05 -41.8084
57.4600 102.5800 1685238.01 701.5668 1899.32 -41.8106
57.4600 102.6000 1686855.03 701.9350 1903.64 -41.8024
57.4600 102.6200 1688544.55 702.3036 1898.10 -41.8044
57.4600 102.6400 1690164.96 702.6727 1902.60 -41.7959
57.4600 102.6600 1691786.98 703.0423 1907.21 -41.7874
57.4600 102.6800 1693481.66 703.4123 1901.93 -41.7891
57.4600 102.7000 1695107.09 703.7828 1906.72 -41.7804
57.4600 102.7200 1696805.17 704.1537 1901.62 -41.7819
57.4600 102.7400 1698434.01 704.5251 1906.60 -41.7730
57.4600 102.7600 1700064.45 704.8969 1911.69 -41.7640
57.4600 102.7800 1701767.77 705.2693 1906.84 -41.7652
57.4600 102.8000 1703401.64 705.6421 1912.12 -41.7560
57.4600 102.8200 1705108.41 706.0153 1907.46 -41.7571
57.4600 102.8400 1706745.70 706.3891 1912.93 -41.7477
57.4600 102.8600 1708455.93 706.7633 1908.46 -41.7485
57.4600 102.8800 1710096.65 707.1379 1914.12 -41.7389
57.4600 102.9000 1711810.38 707.5131 1909.83 -41.7396
57.4600 102.9200 1713454.53 707.8887 1915.69 -41.7298
57.4600 102.9400 1715171.76 708.2648 1911.59 -41.7303
57.4600 102.9600 1716819.35 708.6413 1917.65 -41.7203
57.4600 102.9800 1718540.11 709.0184 1913.73 -41.7206
57.4600 103.0000 1720191.13 709.3958 1919.99 -41.7104
57.4600 103.0200 1721915.44 709.7738 1916.26 -41.7105
57.4600 103.0400 1723641.45 710.1523 1912.63 -41.7104
57.4600 103.0600 1725297.76 710.5313 1919.18 -41.7000
57.4600 103.0800 1727027.34 710.9107 1915.73 -41.6997
57.4600 103.1000 1728687.09 711.2906 1922.49 -41.6891
57.4600 103.1200 1730420.26 711.6710 1919.23 -41.6886
57.4600 103.1400 1732155.16 712.0518 1916.08 -41.6881
57.4600 103.1600 1733820.22 712.4332 1923.14 -41.6771
57.4600 103.1800 1735558.72 712.8150 1920.17 -41.6764
57.4600 103.2000 1737227.23 713.1974 1927.46 -41.6652
57.4600 103.2200 1738969.36 713.5802 1924.68 -41.6643
57.4600 103.2400 1740713.25 713.9635 1922.00 -41.6632
57.4600 103.2600 1742387.07 714.3473 1929.60 -41.6518
57.4600 103.2800 1744134.61 714.7316 1927.11 -41.6505
57.4600 103.3000 1745883.93 715.1164 1924.73 -41.6492
57.4600 103.3200 1747635.03 715.5016 1922.46 -41.6477
57.4600 103.3400 1749316.03 715.8874 1930.46 -41.6359
57.4600 103.3600 1751070.81 716.2737 1928.38 -41.6342
57.4600 103.3800 1752827.39 716.6605 1926.40 -41.6325
57.4600 103.4000 1754513.70 717.0477 1934.73 -41.6203
57.4600 103.4200 1756273.97 717.4355 1932.95 -41.6184
57.4600 103.4400 1758036.06 717.8238 1931.27 -41.6163
57.4600 103.4600 1759799.97 718.2125 1929.69 -41.6141
57.4600 103.4800 1761565.71 718.6018 1928.22 -41.6118
57.4600 103.5000 1763261.09 718.9916 1937.08 -41.5992
57.4600 103.5200 1765030.54 719.3819 1935.81 -41.5967
57.4600 103.5400 1766801.84 719.7726 1934.64 -41.5941
57.4600 103.5600 1768574.98 720.1639 1933.58 -41.5914
57.4600 103.5800 1770349.98 720.5557 1932.62 -41.5886
57.4600 103.6000 1772054.42 720.9480 1942.04 -41.5754
57.4600 103.6200 1773833.16 721.3409 1941.29 -41.5724
57.4600 103.6400 1775613.75 721.7342 1940.64 -41.5693
57.4600 103.6600 1777396.21 722.1281 1940.10 -41.5661
57.4600 103.6800 1779180.54 722.5224 1939.66 -41.5627
57.4600 103.7000 1780966.75 722.9173 1939.33 -41.5593
57.4600 103.7200 1782754.84 723.3127 1939.11 -41.5558
57.4600 103.7400 1784544.81 723.7086 1939.00 -41.5521
57.4600 103.7600 1786336.67 724.1050 1938.99 -41.5484
57.4600 103.7800 1788130.42 724.5020 1939.09 -41.5445
57.4600 103.8000 1789853.33 724.8995 1949.63 -41.5303
57.4600 103.8200 1791650.86 725.2975 1949.95 -41.5263
57.4600 103.8400 1793450.28 725.6960 1950.37 -41.5221
57.4600 103.8600 1795251.61 726.0951 1950.91 -41.5178
57.4600 103.8800 1797054.85 726.4946 1951.55 -41.5134
57.4600 103.9000 1798859.99 726.8947 1952.31 -41.5089
57.4600 103.9200 1800667.05 727.2954 1953.17 -41.5043
57.4600 103.9400 1802476.02 727.6965 1954.15 -41.4996
57.4600 103.9600 1804286.91 728.0982 1955.24 -41.4947
57.4600 103.9800 1806172.75 728.5005 1946.04 -41.5000
57.4600 104.0000 1807987.54 728.9032 1947.34 -41.4949
57.4600 104.0200 1809804.26 729.3065 1948.76 -41.4898
57.4600 104.0400 1811622.91 729.7104 1950.29 -41.4845
57.4600 104.0600 1813443.49 730.1148 1951.93 -41.4791
57.4600 104.0800 1815266.01 730.5197 1953.69 -41.4736
57.4600 104.1000 1817090.47 730.9251 1955.56 -41.4681
57.4600 104.1200 1818916.87 731.3311 1957.55 -41.4624
57.4600 104.1400 1820745.21 731.7377 1959.65 -41.4566
57.4600 104.1600 1822575.50 732.1447 1961.88 -41.4506
57.4600 104.1800 1824481.11 732.5524 1953.75 -41.4547
57.4600 104.2000 1826315.38 732.9606 1956.19 -41.4486
57.4600 104.2200 1828151.61 733.3693 1958.75 -41.4423
57.4600 104.2400 1829989.79 733.7786 1961.43 -41.4360
57.4600 104.2600 1831829.92 734.1884 1964.24 -41.4295
57.4600 104.2800 1833672.01 734.5987 1967.16 -41.4229
57.4600 104.3000 1835589.68 735.0097 1959.69 -41.4264
57.4600 104.3200 1837435.80 735.4212 1962.84 -41.4196
57.4600 104.3400 1839283.88 735.8332 1966.12 -41.4126
57.4600 104.3600 1841133.92 736.2458 1969.52 -41.4056
57.4600 104.3800 1843059.68 736.6590 1962.50 -41.4086
57.4600 104.4000 1844913.79 737.0727 1966.12 -41.4013
57.4600 104.4200 1846769.85 737.4870 1969.88 -41.3940
57.4600 104.4400 1848701.68 737.9018 1963.21 -41.3966
57.4600 104.4600 1850561.83 738.3172 1967.20 -41.3890
57.4600 104.4800 1852423.95 738.7332 1971.32 -41.3813
57.4600 104.5000 1854288.03 739.1497 1975.57 -41.3735
57.4600 104.5200 1856228.13 739.5668 1969.35 -41.3756
57.4600 104.5400 1858096.31 739.9845 1973.83 -41.3676
57.4600 104.5600 1860040.47 740.4027 1967.86 -41.3695
