# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_LR_SAM
#Generated on Mon Apr 19 14:34:08 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 109833.38 77533.67 81.0000 1595.97 23.2893
 110557.49 77848.00 81.5000 1594.06 23.1374
 111281.51 78160.02 82.0000 1592.16 22.9851
 112005.46 78469.72 82.5000 1590.27 22.8325
 112729.33 78777.10 83.0000 1588.40 22.6795
 113453.13 79082.16 83.5000 1586.54 22.5262
 114176.85 79384.90 84.0000 1584.70 22.3725
 114900.50 79685.33 84.5000 1582.87 22.2185
 115624.08 79983.44 85.0000 1581.05 22.0641
 116347.58 80279.23 85.5000 1579.24 21.9094
 117071.01 80572.71 86.0000 1577.44 21.7543
 117794.37 80863.87 86.5000 1575.66 21.5989
 118517.66 81152.71 87.0000 1573.89 21.4432
 119240.88 81439.24 87.5000 1572.14 21.2871
 119964.04 81723.45 88.0000 1570.39 21.1306
 120687.12 82005.35 88.5000 1568.66 20.9739
 121410.14 82284.93 89.0000 1566.95 20.8168
 122133.09 82562.20 89.5000 1565.24 20.6593
 122855.98 82837.16 90.0000 1563.55 20.5015
 123578.80 83109.80 90.5000 1561.87 20.3434
 124301.56 83380.12 91.0000 1560.20 20.1850
 125024.25 83648.14 91.5000 1558.55 20.0262
 125746.88 83913.84 92.0000 1556.91 19.8671
 126469.45 84177.23 92.5000 1555.29 19.7077
 127191.96 84438.30 93.0000 1553.68 19.5479
 127914.41 84697.07 93.5000 1552.08 19.3878
 128636.81 84953.52 94.0000 1550.50 19.2274
 129359.14 85207.67 94.5000 1548.93 19.0667
 130081.43 85459.50 95.0000 1547.37 18.9056
 130803.65 85709.02 95.5000 1545.83 18.7443
 131525.82 85956.23 96.0000 1544.29 18.5826
 132247.93 86201.14 96.5000 1542.77 18.4206
 132969.99 86443.73 97.0000 1541.27 18.2583
 133692.00 86684.01 97.5000 1539.78 18.0957
 134413.95 86921.98 98.0000 1538.30 17.9328
 135135.85 87157.64 98.5000 1536.83 17.7695
 135857.70 87390.99 99.0000 1535.38 17.6060
 136579.49 87622.04 99.5000 1533.93 17.4422
 137301.23 87850.77 100.0000 1532.51 17.2780
 138022.93 88077.19 100.5000 1531.09 17.1136
 138744.57 88301.31 101.0000 1529.69 16.9489
 139466.16 88523.12 101.5000 1528.30 16.7838
 140187.70 88742.62 102.0000 1526.93 16.6185
 140909.20 88959.81 102.5000 1525.57 16.4529
 141630.64 89174.69 103.0000 1524.22 16.2870
 142352.04 89387.26 103.5000 1522.89 16.1208
 143073.39 89597.53 104.0000 1521.57 15.9543
 143794.69 89805.49 104.5000 1520.26 15.7876
 144515.95 90011.14 105.0000 1518.96 15.6205
 145237.16 90214.48 105.5000 1517.68 15.4532
 145958.33 90415.52 106.0000 1516.42 15.2856
 146679.45 90614.25 106.5000 1515.16 15.1178
 147400.53 90810.67 107.0000 1513.92 14.9496
 148121.57 91004.79 107.5000 1512.70 14.7812
 148842.56 91196.60 108.0000 1511.49 14.6126
 149563.51 91386.10 108.5000 1510.29 14.4436
 150284.41 91573.29 109.0000 1509.10 14.2744
 151005.28 91758.18 109.5000 1507.93 14.1050
 151726.10 91940.76 110.0000 1506.77 13.9353
 152446.89 92121.04 110.5000 1505.63 13.7653
 153167.63 92299.01 111.0000 1504.50 13.5951
 153888.33 92474.68 111.5000 1503.38 13.4246
 154609.00 92648.04 112.0000 1502.28 13.2539
 155329.63 92819.09 112.5000 1501.19 13.0829
 156050.22 92987.84 113.0000 1500.12 12.9117
 156770.77 93154.28 113.5000 1499.06 12.7403
 157491.28 93318.42 114.0000 1498.01 12.5686
 158211.76 93480.25 114.5000 1496.98 12.3967
 158932.20 93639.78 115.0000 1495.96 12.2245
 159652.61 93797.00 115.5000 1494.96 12.0521
 160372.98 93951.92 116.0000 1493.97 11.8795
 161093.32 94104.53 116.5000 1492.99 11.7067
 161813.62 94254.84 117.0000 1492.03 11.5337
 162533.90 94402.84 117.5000 1491.08 11.3604
 163254.13 94548.54 118.0000 1490.15 11.1869
 163974.34 94691.94 118.5000 1489.23 11.0132
 164694.51 94833.03 119.0000 1488.33 10.8393
 165414.66 94971.82 119.5000 1487.43 10.6652
 166134.77 95108.30 120.0000 1486.56 10.4909
 166854.85 95242.48 120.5000 1485.70 10.3164
 167574.91 95374.35 121.0000 1484.85 10.1417
 168294.93 95503.93 121.5000 1484.02 9.9668
 169014.92 95631.19 122.0000 1483.20 9.7917
 169734.89 95756.16 122.5000 1482.39 9.6164
 170454.83 95878.82 123.0000 1481.60 9.4409
 171174.74 95999.18 123.5000 1480.83 9.2653
 171894.63 96117.23 124.0000 1480.07 9.0895
 172614.49 96232.98 124.5000 1479.32 8.9135
 173334.32 96346.43 125.0000 1478.59 8.7373
 174054.13 96457.58 125.5000 1477.87 8.5609
 174773.92 96566.42 126.0000 1477.17 8.3844
 175493.68 96672.96 126.5000 1476.48 8.2077
 176213.41 96777.19 127.0000 1475.80 8.0309
 176933.13 96879.13 127.5000 1475.15 7.8539
 177652.82 96978.76 128.0000 1474.50 7.6767
 178372.49 97076.09 128.5000 1473.87 7.4994
 179092.14 97171.12 129.0000 1473.26 7.3220
 179811.76 97263.84 129.5000 1472.66 7.1444
 180531.37 97354.26 130.0000 1472.07 6.9667
 181250.96 97442.38 130.5000 1471.50 6.7888
 181970.53 97528.20 131.0000 1470.94 6.6108
 182690.08 97611.71 131.5000 1470.40 6.4327
 183409.61 97692.92 132.0000 1469.87 6.2544
 184129.12 97771.83 132.5000 1469.36 6.0760
 184848.62 97848.44 133.0000 1468.86 5.8975
 185568.09 97922.75 133.5000 1468.38 5.7189
 186287.56 97994.75 134.0000 1467.91 5.5401
 187007.00 98064.46 134.5000 1467.46 5.3613
 187726.43 98131.86 135.0000 1467.02 5.1823
 188445.85 98196.96 135.5000 1466.60 5.0033
 189165.25 98259.75 136.0000 1466.19 4.8241
 189884.64 98320.25 136.5000 1465.80 4.6449
 190604.02 98378.44 137.0000 1465.42 4.4655
 191323.38 98434.34 137.5000 1465.05 4.2861
 192042.73 98487.93 138.0000 1464.71 4.1066
 192762.07 98539.22 138.5000 1464.37 3.9270
 193481.40 98588.21 139.0000 1464.05 3.7473
 194200.72 98634.89 139.5000 1463.75 3.5675
 194920.02 98679.28 140.0000 1463.46 3.3877
 195639.32 98721.36 140.5000 1463.18 3.2078
 196358.61 98761.14 141.0000 1462.93 3.0278
 197077.89 98798.63 141.5000 1462.68 2.8478
 197797.16 98833.81 142.0000 1462.45 2.6677
 198516.42 98866.68 142.5000 1462.24 2.4876
 199235.68 98897.26 143.0000 1462.04 2.3074
 199954.93 98925.54 143.5000 1461.85 2.1272
-1.00 -1.00 -1.0000 -1.00 -1.0000
37.4000
 15693.49 17197.74 20.0000 2708.73 41.6870
 16729.36 18118.35 20.5000 2844.39 41.4183
 17822.08 19080.73 21.0000 2990.92 41.1633
 18976.13 20088.43 21.5000 3149.69 40.9218
 20155.04 21109.52 22.0000 3023.50 40.6847
 21262.51 22060.59 22.5000 2836.50 40.4299
 22311.77 22953.45 23.0000 2692.17 40.1586
 23316.14 23799.83 23.5000 2577.43 39.8728
 24285.04 24608.00 24.0000 2484.07 39.5743
 25225.38 25383.99 24.5000 2406.67 39.2645
 26142.38 26132.39 25.0000 2341.48 38.9446
 27040.13 26856.70 25.5000 2285.84 38.6156
 27921.83 27559.71 26.0000 2237.89 38.2783
 28790.05 28243.62 26.5000 2196.14 37.9334
 29646.91 28910.24 27.0000 2159.45 37.5817
 30493.79 29561.52 27.5000 2127.10 37.3527
 31330.01 30201.63 28.0000 2098.41 37.2552
 32156.48 30832.09 28.5000 2072.72 37.1560
 32974.30 31453.75 29.0000 2049.63 37.0554
 33784.41 32067.36 29.5000 2028.76 36.9535
 34587.63 32673.54 30.0000 2009.85 36.8503
 35384.70 33272.87 30.5000 1992.70 36.7459
 36176.24 33865.83 31.0000 1977.04 36.6404
 36962.83 34452.86 31.5000 1962.71 36.5339
 37744.93 35034.32 32.0000 1949.53 36.4263
 38522.99 35610.55 32.5000 1937.36 36.3179
 39297.37 36181.82 33.0000 1926.10 36.2086
 40068.42 36748.41 33.5000 1915.63 36.0985
 40836.42 37310.52 34.0000 1905.88 35.9875
 41601.63 37868.36 34.5000 1896.75 35.8759
 42364.31 38422.11 35.0000 1888.20 35.7634
 43124.65 38971.93 35.5000 1880.15 35.6503
 43882.85 39517.96 36.0000 1872.55 35.5366
 44639.08 40060.33 36.5000 1865.37 35.4221
 45393.49 40599.15 37.0000 1858.56 35.3071
 46146.22 41134.52 37.5000 1852.09 35.1915
 46897.40 41666.54 38.0000 1845.93 35.0752
 47647.13 42195.30 38.5000 1840.04 34.9584
 48395.53 42720.86 39.0000 1834.40 34.8410
 49142.69 43243.31 39.5000 1829.00 34.7231
 49888.70 43762.69 40.0000 1823.81 34.6047
 50633.62 44279.07 40.5000 1818.81 34.4857
 51377.54 44792.51 41.0000 1813.98 34.3663
 52120.52 45303.04 41.5000 1809.32 34.2463
 52862.63 45810.71 42.0000 1804.81 34.1259
 53603.90 46315.56 42.5000 1800.44 34.0049
 54344.41 46817.63 43.0000 1796.20 33.8835
 55084.18 47316.95 43.5000 1792.07 33.7616
 55823.27 47813.55 44.0000 1788.04 33.6393
 56561.72 48307.46 44.5000 1784.11 33.5165
 57299.54 48798.69 45.0000 1780.27 33.3932
 58036.79 49287.28 45.5000 1776.52 33.2695
 58773.49 49773.25 46.0000 1772.84 33.1454
 59509.66 50256.61 46.5000 1769.23 33.0208
 60245.33 50737.38 47.0000 1765.70 32.8958
 60980.53 51215.58 47.5000 1762.23 32.7703
 61715.28 51691.22 48.0000 1758.82 32.6445
 62449.59 52164.32 48.5000 1755.47 32.5182
 63183.50 52634.89 49.0000 1752.16 32.3914
 63917.01 53102.95 49.5000 1748.91 32.2643
 64650.14 53568.50 50.0000 1745.71 32.1367
 65382.91 54031.56 50.5000 1742.55 32.0087
 66115.34 54492.13 51.0000 1739.43 31.8803
 66847.43 54950.22 51.5000 1736.36 31.7515
 67579.20 55405.86 52.0000 1733.32 31.6223
 68310.66 55859.03 52.5000 1730.33 31.4926
 69041.83 56309.75 53.0000 1727.37 31.3626
 69772.71 56758.03 53.5000 1724.44 31.2321
 70503.32 57203.88 54.0000 1721.55 31.1013
 71233.67 57647.29 54.5000 1718.69 30.9700
 71963.77 58088.29 55.0000 1715.86 30.8384
 72693.62 58526.86 55.5000 1713.06 30.7063
 73423.23 58963.03 56.0000 1710.29 30.5738
 74152.62 59396.79 56.5000 1707.54 30.4410
 74881.79 59828.15 57.0000 1704.83 30.3077
 75610.74 60257.11 57.5000 1702.13 30.1741
 76339.49 60683.68 58.0000 1699.47 30.0400
 77068.04 61107.86 58.5000 1696.82 29.9056
 77796.40 61529.66 59.0000 1694.20 29.7708
 78524.57 61949.08 59.5000 1691.61 29.6355
 79252.56 62366.12 60.0000 1689.03 29.4999
 79980.37 62780.79 60.5000 1686.48 29.3639
 80708.01 63193.09 61.0000 1683.94 29.2275
 81435.49 63603.02 61.5000 1681.43 29.0907
 82162.80 64010.58 62.0000 1678.94 28.9536
 82889.96 64415.78 62.5000 1676.46 28.8160
 83616.96 64818.62 63.0000 1674.01 28.6781
 84343.81 65219.11 63.5000 1671.57 28.5397
 85070.52 65617.24 64.0000 1669.15 28.4010
 85797.09 66013.01 64.5000 1666.75 28.2619
 86523.51 66406.44 65.0000 1664.36 28.1224
 87249.81 66797.51 65.5000 1661.99 27.9826
 87975.97 67186.24 66.0000 1659.64 27.8423
 88702.00 67572.62 66.5000 1657.30 27.7017
 89427.90 67956.66 67.0000 1654.98 27.5607
 90153.68 68338.35 67.5000 1652.68 27.4193
 90879.34 68717.70 68.0000 1650.39 27.2775
 91604.88 69094.72 68.5000 1648.11 27.1354
 92330.30 69469.39 69.0000 1645.86 26.9928
 93055.61 69841.73 69.5000 1643.61 26.8499
 93780.81 70211.73 70.0000 1641.38 26.7067
 94505.89 70579.39 70.5000 1639.17 26.5630
 95230.87 70944.72 71.0000 1636.96 26.4190
 95955.75 71307.72 71.5000 1634.78 26.2746
 96680.51 71668.39 72.0000 1632.60 26.1298
 97405.18 72026.72 72.5000 1630.44 25.9846
 98129.75 72382.72 73.0000 1628.30 25.8391
 98854.21 72736.40 73.5000 1626.17 25.6932
 99578.58 73087.74 74.0000 1624.05 25.5470
 100302.85 73436.76 74.5000 1621.95 25.4003
 101027.03 73783.45 75.0000 1619.85 25.2533
 101751.11 74127.81 75.5000 1617.78 25.1059
 102475.11 74469.85 76.0000 1615.71 24.9582
 103199.01 74809.57 76.5000 1613.66 24.8101
 103922.82 75146.95 77.0000 1611.62 24.6616
 104646.55 75482.02 77.5000 1609.60 24.5128
 105370.18 75814.76 78.0000 1607.58 24.3636
 106093.73 76145.18 78.5000 1605.59 24.2140
 106817.20 76473.28 79.0000 1603.60 24.0641
 107540.59 76799.05 79.5000 1601.63 23.9138
 108263.89 77122.50 80.0000 1599.66 23.7631
 108987.11 77443.64 80.5000 1597.72 23.6121
 109710.25 77762.45 81.0000 1595.78 23.4608
 110433.31 78078.94 81.5000 1593.86 23.3090
 111156.29 78393.11 82.0000 1591.95 23.1569
 111879.19 78704.97 82.5000 1590.05 23.0045
 112602.02 79014.50 83.0000 1588.17 22.8517
 113324.77 79321.72 83.5000 1586.30 22.6986
 114047.45 79626.62 84.0000 1584.44 22.5451
 114770.05 79929.20 84.5000 1582.59 22.3912
 115492.58 80229.46 85.0000 1580.76 22.2370
 116215.04 80527.41 85.5000 1578.94 22.0825
 116937.42 80823.04 86.0000 1577.13 21.9276
 117659.74 81116.36 86.5000 1575.34 21.7723
 118381.98 81407.36 87.0000 1573.56 21.6167
 119104.16 81696.04 87.5000 1571.79 21.4608
 119826.26 81982.41 88.0000 1570.03 21.3045
 120548.30 82266.46 88.5000 1568.29 21.1479
 121270.27 82548.20 89.0000 1566.56 20.9910
 121992.18 82827.63 89.5000 1564.84 20.8337
 122714.02 83104.74 90.0000 1563.13 20.6760
 123435.79 83379.54 90.5000 1561.44 20.5181
 124157.50 83652.02 91.0000 1559.76 20.3598
 124879.14 83922.19 91.5000 1558.10 20.2011
 125600.73 84190.05 92.0000 1556.45 20.0422
 126322.25 84455.59 92.5000 1554.81 19.8829
 127043.71 84718.83 93.0000 1553.19 19.7232
 127765.12 84979.75 93.5000 1551.58 19.5633
 128486.47 85238.36 94.0000 1549.98 19.4030
 129207.76 85494.66 94.5000 1548.40 19.2424
 129928.99 85748.65 95.0000 1546.83 19.0815
 130650.17 86000.33 95.5000 1545.27 18.9203
 131371.29 86249.70 96.0000 1543.72 18.7587
 132092.35 86496.75 96.5000 1542.19 18.5968
 132813.36 86741.50 97.0000 1540.67 18.4346
 133534.32 86983.94 97.5000 1539.16 18.2721
 134255.22 87224.07 98.0000 1537.67 18.1093
 134976.07 87461.89 98.5000 1536.19 17.9462
 135696.86 87697.40 99.0000 1534.72 17.7828
 136417.61 87930.59 99.5000 1533.27 17.6190
 137138.30 88161.49 100.0000 1531.83 17.4550
 137858.94 88390.07 100.5000 1530.40 17.2907
 138579.53 88616.34 101.0000 1528.98 17.1260
 139300.07 88840.30 101.5000 1527.58 16.9611
 140020.55 89061.96 102.0000 1526.19 16.7958
 140740.99 89281.31 102.5000 1524.82 16.6303
 141461.39 89498.35 103.0000 1523.46 16.4645
 142181.73 89713.08 103.5000 1522.11 16.2984
 142902.02 89925.50 104.0000 1520.77 16.1320
 143622.27 90135.61 104.5000 1519.45 15.9653
 144342.47 90343.42 105.0000 1518.14 15.7983
 145062.63 90548.92 105.5000 1516.85 15.6311
 145782.74 90752.12 106.0000 1515.57 15.4636
 146502.80 90953.00 106.5000 1514.30 15.2957
 147222.83 91151.58 107.0000 1513.04 15.1277
 147942.80 91347.85 107.5000 1511.80 14.9593
 148662.73 91541.82 108.0000 1510.58 14.7907
 149382.62 91733.48 108.5000 1509.36 14.6218
 150102.47 91922.83 109.0000 1508.17 14.4526
 150822.28 92109.87 109.5000 1506.98 14.2832
 151542.04 92294.61 110.0000 1505.81 14.1135
 152261.76 92477.05 110.5000 1504.65 13.9436
 152981.45 92657.17 111.0000 1503.51 13.7734
 153701.09 92835.00 111.5000 1502.38 13.6030
 154420.69 93010.51 112.0000 1501.26 13.4323
 155140.26 93183.72 112.5000 1500.16 13.2613
 155859.78 93354.63 113.0000 1499.07 13.0901
 156579.27 93523.23 113.5000 1497.99 12.9187
 157298.72 93689.52 114.0000 1496.93 12.7470
 158018.14 93853.51 114.5000 1495.89 12.5751
 158737.52 94015.20 115.0000 1494.85 12.4030
 159456.86 94174.58 115.5000 1493.84 12.2306
 160176.17 94331.65 116.0000 1492.83 12.0580
 160895.44 94486.42 116.5000 1491.84 11.8851
 161614.68 94638.89 117.0000 1490.86 11.7121
 162333.88 94789.05 117.5000 1489.90 11.5388
 163053.05 94936.90 118.0000 1488.95 11.3653
 163772.19 95082.46 118.5000 1488.02 11.1916
 164491.30 95225.70 119.0000 1487.10 11.0177
 165210.37 95366.65 119.5000 1486.20 10.8435
 165929.42 95505.29 120.0000 1485.31 10.6692
 166648.43 95641.63 120.5000 1484.43 10.4946
 167367.41 95775.66 121.0000 1483.57 10.3199
 168086.37 95907.39 121.5000 1482.72 10.1449
 168805.29 96036.81 122.0000 1481.89 9.9698
 169524.19 96163.94 122.5000 1481.07 9.7945
 170243.06 96288.76 123.0000 1480.26 9.6189
 170961.90 96411.27 123.5000 1479.47 9.4432
 171680.71 96531.48 124.0000 1478.70 9.2673
 172399.50 96649.39 124.5000 1477.94 9.0913
 173118.26 96765.00 125.0000 1477.19 8.9150
 173836.99 96878.30 125.5000 1476.46 8.7386
 174555.70 96989.30 126.0000 1475.74 8.5620
 175274.39 97098.00 126.5000 1475.04 8.3853
 175993.05 97204.40 127.0000 1474.35 8.2083
 176711.69 97308.49 127.5000 1473.68 8.0312
 177430.31 97410.28 128.0000 1473.02 7.8540
 178148.90 97509.77 128.5000 1472.37 7.6766
 178867.47 97606.95 129.0000 1471.74 7.4991
 179586.02 97701.83 129.5000 1471.13 7.3214
 180304.55 97794.41 130.0000 1470.53 7.1435
 181023.06 97884.69 130.5000 1469.94 6.9656
 181741.55 97972.67 131.0000 1469.37 6.7874
 182460.02 98058.34 131.5000 1468.81 6.6092
 183178.47 98141.71 132.0000 1468.27 6.4308
 183896.91 98222.78 132.5000 1467.75 6.2523
 184615.32 98301.55 133.0000 1467.23 6.0737
 185333.72 98378.02 133.5000 1466.74 5.8949
 186052.10 98452.18 134.0000 1466.25 5.7160
 186770.47 98524.05 134.5000 1465.79 5.5370
 187488.82 98593.61 135.0000 1465.33 5.3579
 188207.15 98660.86 135.5000 1464.90 5.1787
 188925.47 98725.82 136.0000 1464.47 4.9994
 189643.77 98788.48 136.5000 1464.07 4.8200
 190362.07 98848.83 137.0000 1463.67 4.6405
 191080.34 98906.89 137.5000 1463.29 4.4609
 191798.61 98962.64 138.0000 1462.93 4.2812
 192516.86 99016.09 138.5000 1462.58 4.1015
 193235.11 99067.24 139.0000 1462.25 3.9216
 193953.34 99116.08 139.5000 1461.93 3.7417
 194671.56 99162.63 140.0000 1461.63 3.5617
 195389.77 99206.87 140.5000 1461.34 3.3816
 196107.97 99248.82 141.0000 1461.06 3.2014
 196826.16 99288.46 141.5000 1460.81 3.0212
 197544.34 99325.80 142.0000 1460.56 2.8410
 198262.52 99360.84 142.5000 1460.33 2.6606
 198980.69 99393.58 143.0000 1460.12 2.4802
 199698.85 99424.02 143.5000 1459.92 2.2998
-1.00 -1.00 -1.0000 -1.00 -1.0000
37.6000
 15693.49 17197.74 20.0000 2708.73 41.6870
 16729.36 18118.35 20.5000 2844.39 41.4183
 17822.08 19080.73 21.0000 2990.92 41.1633
 18976.13 20088.43 21.5000 3149.69 40.9218
 20155.04 21109.52 22.0000 3023.50 40.6847
 21262.51 22060.59 22.5000 2836.50 40.4299
 22311.77 22953.45 23.0000 2692.17 40.1586
 23316.14 23799.83 23.5000 2577.43 39.8728
 24285.04 24608.00 24.0000 2484.07 39.5743
 25225.38 25383.99 24.5000 2406.67 39.2645
 26142.38 26132.39 25.0000 2341.48 38.9446
 27040.13 26856.70 25.5000 2285.84 38.6156
 27921.83 27559.71 26.0000 2237.89 38.2783
 28790.05 28243.62 26.5000 2196.14 37.9334
 29646.90 28910.24 27.0000 2159.46 37.5952
 30492.54 29563.22 27.5000 2127.20 37.4995
 31327.16 30205.51 28.0000 2098.51 37.4022
 32152.06 30838.13 28.5000 2072.82 37.3032
 32968.32 31461.94 29.0000 2049.74 37.2028
 33776.90 32077.68 29.5000 2028.88 37.1011
 34578.62 32685.98 30.0000 2009.99 36.9981
 35374.20 33287.42 30.5000 1992.86 36.8939
 36164.29 33882.49 31.0000 1977.22 36.7886
 36949.43 34471.61 31.5000 1962.91 36.6823
 37730.12 35055.18 32.0000 1949.75 36.5750
 38506.77 35633.50 32.5000 1937.60 36.4668
 39279.77 36206.87 33.0000 1926.36 36.3577
 40049.45 36775.55 33.5000 1915.91 36.2478
 40816.10 37339.76 34.0000 1906.17 36.1371
 41579.98 37899.70 34.5000 1897.06 36.0257
 42341.34 38455.55 35.0000 1888.52 35.9135
 43100.38 39007.47 35.5000 1880.49 35.8006
 43857.28 39555.60 36.0000 1872.91 35.6871
 44612.23 40100.07 36.5000 1865.74 35.5729
 45365.37 40641.00 37.0000 1858.94 35.4581
 46116.85 41178.48 37.5000 1852.48 35.3427
 46866.78 41712.61 38.0000 1846.32 35.2267
 47615.28 42243.48 38.5000 1840.45 35.1101
 48362.46 42771.15 39.0000 1834.82 34.9930
 49108.40 43295.71 39.5000 1829.42 34.8754
 49853.20 43817.21 40.0000 1824.24 34.7572
 50596.93 44335.72 40.5000 1819.24 34.6385
 51339.66 44851.27 41.0000 1814.42 34.5193
 52081.45 45363.92 41.5000 1809.77 34.3996
 52822.38 45873.72 42.0000 1805.26 34.2794
 53562.49 46380.70 42.5000 1800.89 34.1587
 54301.83 46884.90 43.0000 1796.65 34.0375
 55040.45 47386.35 43.5000 1792.52 33.9159
 55778.39 47885.08 44.0000 1788.50 33.7938
 56515.69 48381.12 44.5000 1784.57 33.6713
 57252.37 48874.49 45.0000 1780.73 33.5483
 57988.48 49365.22 45.5000 1776.97 33.4248
 58724.05 49853.32 46.0000 1773.29 33.3010
 59459.09 50338.81 46.5000 1769.69 33.1766
 60193.64 50821.72 47.0000 1766.15 33.0519
 60927.72 51302.06 47.5000 1762.68 32.9267
 61661.35 51779.85 48.0000 1759.27 32.8011
 62394.56 52255.10 48.5000 1755.91 32.6750
 63127.35 52727.81 49.0000 1752.60 32.5486
 63859.76 53198.01 49.5000 1749.34 32.4217
 64591.79 53665.71 50.0000 1746.14 32.2943
 65323.46 54130.91 50.5000 1742.97 32.1666
 66054.78 54593.63 51.0000 1739.85 32.0385
 66785.78 55053.88 51.5000 1736.77 31.9099
 67516.46 55511.66 52.0000 1733.73 31.7809
 68246.83 55966.98 52.5000 1730.73 31.6516
 68976.92 56419.85 53.0000 1727.76 31.5218
 69706.72 56870.28 53.5000 1724.83 31.3916
 70436.25 57318.28 54.0000 1721.93 31.2610
 71165.51 57763.85 54.5000 1719.07 31.1300
 71894.53 58207.00 55.0000 1716.23 30.9986
 72623.31 58647.73 55.5000 1713.42 30.8668
 73351.85 59086.05 56.0000 1710.64 30.7346
 74080.16 59521.97 56.5000 1707.89 30.6020
 74808.26 59955.48 57.0000 1705.17 30.4690
 75536.15 60386.60 57.5000 1702.47 30.3356
 76263.83 60815.33 58.0000 1699.80 30.2018
 76991.31 61241.67 58.5000 1697.15 30.0676
 77718.60 61665.63 59.0000 1694.52 29.9330
 78445.71 62087.21 59.5000 1691.91 29.7981
 79172.64 62506.41 60.0000 1689.33 29.6627
 79899.39 62923.23 60.5000 1686.77 29.5269
 80625.97 63337.69 61.0000 1684.22 29.3908
 81352.39 63749.78 61.5000 1681.70 29.2543
 82078.65 64159.51 62.0000 1679.20 29.1173
 82804.75 64566.87 62.5000 1676.72 28.9800
 83530.69 64971.87 63.0000 1674.25 28.8423
 84256.49 65374.52 63.5000 1671.80 28.7042
 84982.15 65774.81 64.0000 1669.37 28.5658
 85707.66 66172.75 64.5000 1666.96 28.4269
 86433.04 66568.34 65.0000 1664.57 28.2877
 87158.28 66961.58 65.5000 1662.19 28.1480
 87883.39 67352.47 66.0000 1659.83 28.0080
 88608.37 67741.02 66.5000 1657.48 27.8676
 89333.22 68127.22 67.0000 1655.15 27.7269
 90057.95 68511.08 67.5000 1652.83 27.5857
 90782.56 68892.59 68.0000 1650.53 27.4442
 91507.06 69271.77 68.5000 1648.25 27.3023
 92231.43 69648.61 69.0000 1645.98 27.1600
 92955.70 70023.11 69.5000 1643.72 27.0173
 93679.85 70395.28 70.0000 1641.48 26.8743
 94403.89 70765.11 70.5000 1639.26 26.7308
 95127.82 71132.61 71.0000 1637.04 26.5870
 95851.65 71497.77 71.5000 1634.85 26.4429
 96575.37 71860.60 72.0000 1632.66 26.2983
 97299.00 72221.10 72.5000 1630.49 26.1534
 98022.52 72579.27 73.0000 1628.34 26.0081
 98745.94 72935.12 73.5000 1626.19 25.8624
 99469.26 73288.63 74.0000 1624.06 25.7163
 100192.49 73639.81 74.5000 1621.95 25.5699
 100915.63 73988.67 75.0000 1619.84 25.4231
 101638.67 74335.20 75.5000 1617.75 25.2760
 102361.62 74679.41 76.0000 1615.68 25.1284
 103084.48 75021.29 76.5000 1613.61 24.9806
 103807.24 75360.85 77.0000 1611.56 24.8323
 104529.93 75698.08 77.5000 1609.53 24.6837
 105252.52 76032.99 78.0000 1607.50 24.5347
 105975.03 76365.57 78.5000 1605.49 24.3853
 106697.46 76695.84 79.0000 1603.49 24.2356
 107419.80 77023.78 79.5000 1601.51 24.0855
 108142.06 77349.40 80.0000 1599.53 23.9350
 108864.23 77672.70 80.5000 1597.57 23.7842
 109586.33 77993.68 81.0000 1595.63 23.6330
