# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_SR_SAM
#Generated on Wed Feb 03 16:41:21 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 5307.27 9351.68 15.0000 1375.66 60.0939
 5645.93 9940.18 15.5000 1342.07 59.9937
 5977.63 10514.30 16.0000 1311.80 59.8907
 6303.12 11075.34 16.5000 1284.37 59.7849
 6623.05 11624.51 17.0000 1259.57 59.6765
 6938.07 12162.89 17.5000 1237.17 59.5657
 7248.70 12691.46 18.0000 1216.80 59.4524
 7555.41 13211.03 18.5000 1198.20 59.3368
 7858.61 13722.31 19.0000 1181.10 59.2191
 8158.65 14225.91 19.5000 1165.34 59.0992
 8455.82 14722.38 20.0000 1150.72 58.9773
 8750.41 15212.16 20.5000 1137.14 58.8534
 9042.65 15695.69 21.0000 1124.44 58.7275
 9332.74 16173.33 21.5000 1112.55 58.5998
 9620.88 16645.39 22.0000 1101.36 58.4702
 9907.23 17112.16 22.5000 1090.81 58.3389
 10191.95 17573.91 23.0000 1080.83 58.2057
 10475.16 18030.86 23.5000 1071.36 58.0709
 10756.99 18483.22 24.0000 1062.35 57.9343
 11037.55 18931.18 24.5000 1053.75 57.7960
 11316.93 19374.89 25.0000 1045.52 57.6560
 11595.23 19814.52 25.5000 1037.64 57.5145
-1.00 -1.00 -1.0000 -1.00 -1.0000
65.0000
 1946.52 3423.34 10.0000 1046.19 61.3226
 2207.59 3899.68 10.5000 1126.71 61.2003
 2489.19 4411.01 11.0000 1208.55 61.0865
 2791.73 4957.93 11.5000 1291.94 60.9802
 3115.70 5541.17 12.0000 1377.27 60.8807
 3461.67 6161.61 12.5000 1465.01 60.7873
 3830.36 6820.41 13.0000 1555.71 60.6996
 4204.38 7486.48 13.5000 1501.85 60.6129
 4566.95 8129.89 14.0000 1454.35 60.5227
 4919.53 8753.29 14.5000 1412.34 60.4292
 5263.32 9358.87 15.0000 1374.93 60.3326
 5599.35 9948.48 15.5000 1341.39 60.2331
 5928.48 10523.69 16.0000 1311.16 60.1308
 6251.46 11085.83 16.5000 1283.77 60.0257
 6568.95 11636.09 17.0000 1259.01 59.9181
 6881.55 12175.57 17.5000 1236.66 59.8079
 7189.82 12705.24 18.0000 1216.32 59.6954
 7494.21 13225.91 18.5000 1197.76 59.5807
 7795.12 13738.30 19.0000 1180.68 59.4637
 8092.90 14243.01 19.5000 1164.95 59.3447
 8387.86 14740.58 20.0000 1150.36 59.2236
 8680.25 15231.49 20.5000 1136.80 59.1005
 8970.31 15716.14 21.0000 1124.12 58.9755
 9258.25 16194.89 21.5000 1112.25 58.8487
 9544.26 16668.08 22.0000 1101.08 58.7200
 9828.51 17135.99 22.5000 1090.55 58.5895
 10111.13 17598.87 23.0000 1080.57 58.4573
 10392.27 18056.96 23.5000 1071.12 58.3234
 10672.04 18510.47 24.0000 1062.11 58.1877
 10950.56 18959.57 24.5000 1053.52 58.0504
 11227.91 19404.43 25.0000 1045.31 57.9114
 11504.20 19845.22 25.5000 1037.44 57.7708
-1.00 -1.00 -1.0000 -1.00 -1.0000
65.2000
 1929.67 3421.25 10.0000 1044.85 61.5529
 2188.51 3898.06 10.5000 1125.43 61.4314
 2467.75 4409.98 11.0000 1207.32 61.3183
 2767.78 4957.60 11.5000 1290.77 61.2126
 3089.11 5541.64 12.0000 1376.16 61.1138
 3432.29 6163.03 12.5000 1463.96 61.0210
 3798.04 6822.89 13.0000 1554.73 60.9339
 4169.11 7490.07 13.5000 1500.94 60.8477
 4528.83 8134.58 14.0000 1453.51 60.7581
 4878.64 8759.07 14.5000 1411.55 60.6653
 5219.74 9365.74 15.0000 1374.19 60.5693
 5553.16 9956.42 15.5000 1340.70 60.4705
 5879.74 10532.71 16.0000 1310.51 60.3688
 6200.23 11095.92 16.5000 1283.17 60.2645
 6515.27 11647.25 17.0000 1258.45 60.1576
 6825.49 12187.80 17.5000 1236.14 60.0482
 7131.40 12718.54 18.0000 1215.83 59.9365
 7433.48 13240.29 18.5000 1197.30 59.8225
 7732.12 13753.76 19.0000 1180.26 59.7063
 8027.66 14259.55 19.5000 1164.55 59.5881
 8320.40 14758.21 20.0000 1149.98 59.4678
 8610.60 15250.21 20.5000 1136.44 59.3456
 8898.50 15735.95 21.0000 1123.79 59.2215
 9184.31 16215.80 21.5000 1111.94 59.0955
 9468.20 16690.09 22.0000 1100.78 58.9677
 9750.34 17159.11 22.5000 1090.26 58.8381
 10030.89 17623.10 23.0000 1080.30 58.7068
 10309.96 18082.30 23.5000 1070.86 58.5737
 10587.68 18536.92 24.0000 1061.87 58.4390
 10864.16 18987.14 24.5000 1053.29 58.3026
 11139.50 19433.13 25.0000 1045.08 58.1646
 11413.77 19875.04 25.5000 1037.21 58.0249
-1.00 -1.00 -1.0000 -1.00 -1.0000
65.4000
 1912.81 3419.27 10.0000 1043.54 61.7855
 2169.40 3896.55 10.5000 1124.17 61.6648
 2446.25 4409.06 11.0000 1206.11 61.5524
 2743.77 4957.39 11.5000 1289.61 61.4475
 3062.42 5542.25 12.0000 1375.07 61.3492
 3402.79 6164.58 12.5000 1462.93 61.2571
 3765.58 6825.51 13.0000 1553.77 61.1706
 4133.67 7493.82 13.5000 1500.05 61.0850
 4490.50 8139.44 14.0000 1452.68 60.9960
 4837.52 8765.03 14.5000 1410.77 60.9038
 5175.92 9372.78 15.0000 1373.47 60.8085
 5506.69 9964.56 15.5000 1340.02 60.7103
 5830.70 10541.92 16.0000 1309.88 60.6094
 6148.67 11106.21 16.5000 1282.58 60.5058
 6461.25 11658.62 17.0000 1257.90 60.3996
 6769.05 12200.25 17.5000 1235.63 60.2910
 7072.59 12732.08 18.0000 1215.36 60.1800
 7372.34 13254.91 18.5000 1196.86 60.0668
 7668.68 13769.46 19.0000 1179.85 59.9515
 7961.95 14276.35 19.5000 1164.17 59.8340
 8252.45 14776.10 20.0000 1149.62 59.7146
 8540.44 15269.20 20.5000 1136.10 59.5933
 8826.16 15756.04 21.0000 1123.47 59.4700
 9109.80 16237.00 21.5000 1111.63 59.3449
 9391.55 16712.41 22.0000 1100.49 59.2180
 9671.57 17182.53 22.5000 1089.99 59.0893
 9950.01 17647.64 23.0000 1080.05 58.9589
 10227.00 18107.97 23.5000 1070.61 58.8268
 10502.65 18563.72 24.0000 1061.63 58.6930
 10777.07 19015.07 24.5000 1053.06 58.5576
 11050.36 19462.19 25.0000 1044.87 58.4205
 11322.61 19905.23 25.5000 1037.01 58.2819
-1.00 -1.00 -1.0000 -1.00 -1.0000
65.6000
 1895.99 3417.16 10.0000 1042.22 62.0181
 2150.33 3894.92 10.5000 1122.90 61.8981
 2424.80 4408.01 11.0000 1204.89 61.7865
 2719.79 4957.02 11.5000 1288.45 61.6822
 3035.78 5542.69 12.0000 1373.96 61.5846
 3373.33 6165.94 12.5000 1461.89 61.4931
 3733.15 6827.92 13.0000 1552.80 61.4072
 4098.25 7497.34 13.5000 1499.15 61.3221
 4452.20 8144.05 14.0000 1451.84 61.2338
 4796.42 8770.72 14.5000 1409.99 61.1422
 5132.11 9379.55 15.0000 1372.74 61.0476
 5460.24 9972.39 15.5000 1339.34 60.9501
 5781.67 10550.82 16.0000 1309.23 60.8499
 6097.11 11116.17 16.5000 1281.97 60.7469
 6407.22 11669.64 17.0000 1257.34 60.6415
 6712.59 12212.34 17.5000 1235.10 60.5336
 7013.76 12745.23 18.0000 1214.87 60.4235
 7311.17 13269.13 18.5000 1196.40 60.3111
 7605.20 13784.75 19.0000 1179.42 60.1965
 7896.20 14292.72 19.5000 1163.76 60.0799
 8184.45 14793.55 20.0000 1149.24 59.9614
 8470.23 15287.72 20.5000 1135.75 59.8408
 8753.75 15775.66 21.0000 1123.13 59.7185
 9035.22 16257.71 21.5000 1111.31 59.5942
 9314.82 16734.20 22.0000 1100.19 59.4682
 9592.72 17205.42 22.5000 1089.70 59.3405
 9869.04 17671.64 23.0000 1079.77 59.2110
 10143.94 18133.06 23.5000 1070.35 59.0798
 10417.51 18589.92 24.0000 1061.38 58.9470
 10689.86 19042.38 24.5000 1052.82 58.8125
 10961.10 19490.62 25.0000 1044.63 58.6764
 11231.30 19934.78 25.5000 1036.78 58.5387
-1.00 -1.00 -1.0000 -1.00 -1.0000
65.8000
 1879.20 3414.93 10.0000 1040.88 62.2505
 2131.30 3893.14 10.5000 1121.62 62.1313
 2403.38 4406.79 11.0000 1203.66 62.0203
 2695.85 4956.47 11.5000 1287.28 61.9168
 3009.16 5542.93 12.0000 1372.85 61.8199
 3343.90 6167.09 12.5000 1460.84 61.7290
 3700.75 6830.10 13.0000 1551.82 61.6436
 4062.86 7500.61 13.5000 1498.24 61.5592
 4413.92 8148.40 14.0000 1450.98 61.4714
 4755.34 8776.13 14.5000 1409.19 61.3805
 5088.30 9386.02 15.0000 1371.99 61.2865
 5413.79 9979.91 15.5000 1338.64 61.1897
 5732.63 10559.38 16.0000 1308.58 61.0902
 6045.55 11125.78 16.5000 1281.35 60.9880
 6353.18 11680.29 17.0000 1256.76 60.8833
 6656.12 12224.03 17.5000 1234.56 60.7762
 6954.90 12757.97 18.0000 1214.36 60.6668
 7249.96 13282.92 18.5000 1195.92 60.5552
 7541.68 13799.59 19.0000 1178.97 60.4415
 7830.40 14308.61 19.5000 1163.34 60.3257
 8116.41 14810.50 20.0000 1148.85 60.2080
 8399.96 15305.74 20.5000 1135.37 60.0883
 8681.28 15794.74 21.0000 1122.77 59.9668
 8960.57 16277.86 21.5000 1110.97 59.8434
 9238.02 16755.43 22.0000 1099.87 59.7183
 9513.77 17227.73 22.5000 1089.40 59.5915
 9787.98 17695.02 23.0000 1079.48 59.4629
 10060.76 18157.54 23.5000 1070.07 59.3327
 10332.24 18615.48 24.0000 1061.10 59.2008
 10602.53 19069.03 24.5000 1052.56 59.0673
 10871.70 19518.37 25.0000 1044.37 58.9321
 11139.85 19963.63 25.5000 1036.53 58.7954
-1.00 -1.00 -1.0000 -1.00 -1.0000
66.0000
 1862.58 3412.56 10.0000 1039.55 62.4808
 2112.45 3891.20 10.5000 1120.33 62.3624
 2382.16 4405.38 11.0000 1202.43 62.2522
 2672.11 4955.72 11.5000 1286.11 62.1493
 2982.78 5542.94 12.0000 1371.73 62.0530
 3314.72 6167.98 12.5000 1459.79 61.9627
 3668.62 6831.99 13.0000 1550.83 61.8780
 4027.76 7503.56 13.5000 1497.31 61.7941
 4375.95 8152.39 14.0000 1450.12 61.7070
 4714.59 8781.16 14.5000 1408.38 61.6167
 5044.85 9392.07 15.0000 1371.23 61.5234
 5367.70 9986.99 15.5000 1337.92 61.4272
 5683.97 10567.48 16.0000 1307.90 61.3284
 5994.37 11134.89 16.5000 1280.72 61.2269
 6299.54 11690.41 17.0000 1256.17 61.1229
 6600.07 12235.17 17.5000 1234.01 61.0166
 6896.48 12770.12 18.0000 1213.84 60.9080
 7189.20 13296.10 18.5000 1195.43 60.7971
 7478.62 13813.80 19.0000 1178.51 60.6842
 7765.07 14323.84 19.5000 1162.90 60.5693
 8048.84 14826.76 20.0000 1148.43 60.4524
 8330.17 15323.03 20.5000 1134.97 60.3336
 8609.30 15813.07 21.0000 1122.39 60.2129
 8886.43 16297.23 21.5000 1110.61 60.0905
 9161.72 16775.84 22.0000 1099.52 59.9662
 9435.35 17249.19 22.5000 1089.06 59.8403
 9707.44 17717.53 23.0000 1079.16 59.7126
 9978.13 18181.10 23.5000 1069.76 59.5833
 10247.53 18640.10 24.0000 1060.81 59.4524
 10515.74 19094.72 24.5000 1052.27 59.3198
 10782.86 19545.12 25.0000 1044.09 59.1856
 11048.97 19991.45 25.5000 1036.25 59.0499
-1.00 -1.00 -1.0000 -1.00 -1.0000
66.2000
 1845.97 3410.35 10.0000 1038.24 62.7136
 2093.59 3889.43 10.5000 1119.07 62.5959
 2360.92 4404.16 11.0000 1201.22 62.4864
 2648.35 4955.16 11.5000 1284.95 62.3843
 2956.34 5543.16 12.0000 1370.64 62.2886
 3285.45 6169.09 12.5000 1458.76 62.1990
 3636.38 6834.11 13.0000 1549.86 62.1148
 3992.52 7506.75 13.5000 1496.41 62.0316
 4337.81 8156.64 14.0000 1449.28 61.9450
 4673.65 8786.46 14.5000 1407.60 61.8554
 5001.18 9398.41 15.0000 1370.49 61.7628
 5321.37 9994.36 15.5000 1337.23 61.6673
 5635.05 10575.88 16.0000 1307.25 61.5692
 5942.92 11144.31 16.5000 1280.11 61.4684
 6245.60 11700.86 17.0000 1255.60 61.3652
 6543.69 12246.65 17.5000 1233.47 61.2596
 6837.71 12782.63 18.0000 1213.34 61.1518
 7128.07 13309.64 18.5000 1194.96 61.0418
 7415.17 13828.38 19.0000 1178.06 60.9297
 7699.32 14339.46 19.5000 1162.48 60.8156
 7980.82 14843.42 20.0000 1148.03 60.6995
 8259.92 15340.74 20.5000 1134.60 60.5816
 8536.84 15831.83 21.0000 1122.04 60.4618
 8811.78 16317.04 21.5000 1110.27 60.3402
 9084.90 16796.71 22.0000 1099.20 60.2169
 9356.38 17271.12 22.5000 1088.75 60.0919
 9626.34 17740.53 23.0000 1078.86 59.9651
 9894.91 18205.17 23.5000 1069.47 59.8368
 10162.21 18665.24 24.0000 1060.53 59.7068
 10428.33 19120.93 24.5000 1052.00 59.5752
 10693.38 19572.41 25.0000 1043.83 59.4420
-1.00 -1.00 -1.0000 -1.00 -1.0000
66.4000
 1829.38 3407.97 10.0000 1036.91 62.9461
 2074.76 3887.48 10.5000 1117.80 62.8292
 2339.70 4402.75 11.0000 1200.00 62.7205
 2624.60 4954.38 11.5000 1283.79 62.6190
 2929.92 5543.13 12.0000 1369.53 62.5241
 3256.21 6169.94 12.5000 1457.71 62.4350
 3604.16 6835.96 13.0000 1548.88 62.3515
 3957.29 7509.64 13.5000 1495.50 62.2688
 4299.69 8160.57 14.0000 1448.42 62.1829
 4632.71 8791.41 14.5000 1406.79 62.0939
 4957.51 9404.38 15.0000 1369.74 62.0019
 5275.04 10001.34 15.5000 1336.52 61.9072
 5586.12 10583.87 16.0000 1306.58 61.8097
 5891.44 11153.31 16.5000 1279.48 61.7097
 6191.64 11710.87 17.0000 1255.01 61.6072
 6487.29 12257.66 17.5000 1232.92 61.5024
 6778.89 12794.66 18.0000 1212.82 61.3954
 7066.90 13322.67 18.5000 1194.47 61.2862
 7351.66 13842.43 19.0000 1177.60 61.1749
 7633.52 14354.53 19.5000 1162.04 61.0616
 7912.75 14859.51 20.0000 1147.62 60.9464
 8189.61 15357.86 20.5000 1134.20 60.8293
 8464.30 15849.97 21.0000 1121.66 60.7104
 8737.04 16336.21 21.5000 1109.91 60.5897
 9007.99 16816.92 22.0000 1098.85 60.4673
 9277.30 17292.37 22.5000 1088.42 60.3432
 9545.12 17762.82 23.0000 1078.54 60.2174
 9811.57 18228.50 23.5000 1069.16 60.0900
 10076.75 18689.62 24.0000 1060.23 59.9609
 10340.78 19146.37 24.5000 1051.71 59.8303
 10603.74 19598.90 25.0000 1043.55 59.6981
-1.00 -1.00 -1.0000 -1.00 -1.0000
66.6000
 1812.92 3405.37 10.0000 1035.57 63.1764
 2056.07 3885.27 10.5000 1116.51 63.0603
 2318.64 4401.05 11.0000 1198.76 62.9523
 2601.03 4953.29 11.5000 1282.60 62.8515
 2903.69 5542.77 12.0000 1368.41 62.7572
 3227.18 6170.41 12.5000 1456.64 62.6688
 3572.17 6837.39 13.0000 1547.88 62.5858
 3922.32 7512.09 13.5000 1494.56 62.5038
 4261.83 8164.02 14.0000 1447.55 62.4185
 4592.07 8795.85 14.5000 1405.97 62.3301
 4914.15 9409.81 15.0000 1368.96 62.2388
 5229.03 10007.74 15.5000 1335.79 62.1447
 5537.52 10591.24 16.0000 1305.89 62.0480
 5840.32 11161.66 16.5000 1278.82 61.9487
 6138.04 11720.18 17.0000 1254.39 61.8470
 6431.25 12267.95 17.5000 1232.34 61.7429
 6720.47 12805.92 18.0000 1212.27 61.6366
 7006.12 13334.91 18.5000 1193.95 61.5282
 7288.57 13855.64 19.0000 1177.10 61.4177
 7568.14 14368.73 19.5000 1161.57 61.3053
 7845.11 14874.70 20.0000 1147.17 61.1909
 8119.73 15374.03 20.5000 1133.77 61.0747
 8392.22 15867.14 21.0000 1121.25 60.9567
 8662.76 16354.38 21.5000 1109.51 60.8369
 8931.54 16836.08 22.0000 1098.47 60.7153
 9198.70 17312.53 22.5000 1088.05 60.5921
 9464.39 17783.99 23.0000 1078.18 60.4673
 9728.72 18250.68 23.5000 1068.81 60.3407
 9991.80 18712.82 24.0000 1059.89 60.2126
 10253.73 19170.58 24.5000 1051.38 60.0829
 10514.62 19624.13 25.0000 1043.22 59.9517
-1.00 -1.00 -1.0000 -1.00 -1.0000
66.8000
 1796.50 3403.01 10.0000 1034.27 63.4093
 2037.41 3883.32 10.5000 1115.25 63.2939
 2297.60 4399.62 11.0000 1197.56 63.1867
 2577.46 4952.49 11.5000 1281.45 63.0866
 2877.44 5542.71 12.0000 1367.31 62.9930
 3198.10 6171.21 12.5000 1455.61 62.9052
 3540.10 6839.16 13.0000 1546.92 62.8228
 3887.25 7514.89 13.5000 1493.66 62.7414
 4223.86 8167.84 14.0000 1446.70 62.6567
 4551.27 8800.68 14.5000 1405.17 62.5690
 4870.61 9415.63 15.0000 1368.22 62.4784
 5182.82 10014.56 15.5000 1335.09 62.3850
 5488.71 10599.06 16.0000 1305.23 62.2890
 5788.95 11170.46 16.5000 1278.20 62.1904
 6084.17 11729.97 17.0000 1253.81 62.0894
 6374.94 12278.73 17.5000 1231.79 61.9861
 6661.74 12817.69 18.0000 1211.75 61.8806
 6945.02 13347.68 18.5000 1193.46 61.7730
 7225.13 13869.41 19.0000 1176.64 61.6634
 7502.39 14383.49 19.5000 1161.13 61.5518
 7777.08 14890.47 20.0000 1146.75 61.4383
 8049.44 15390.81 20.5000 1133.37 61.3229
 8319.70 15884.92 21.0000 1120.87 61.2058
 8588.04 16373.18 21.5000 1109.15 61.0869
 8854.62 16855.90 22.0000 1098.12 60.9663
 9119.62 17333.37 22.5000 1087.71 60.8440
 9383.15 17805.85 23.0000 1077.85 60.7200
 9645.33 18273.57 23.5000 1068.50 60.5945
 9906.29 18736.74 24.0000 1059.58 60.4673
 10166.12 19195.53 24.5000 1051.08 60.3386
 10424.90 19650.13 25.0000 1042.93 60.2083
-1.00 -1.00 -1.0000 -1.00 -1.0000
67.0000
 1780.09 3400.44 10.0000 1032.94 63.6418
 2018.76 3881.15 10.5000 1113.97 63.5273
 2276.56 4397.94 11.0000 1196.33 63.4207
 2553.89 4951.42 11.5000 1280.28 63.3214
 2851.19 5542.35 12.0000 1366.20 63.2284
 3169.02 6171.68 12.5000 1454.56 63.1413
 3508.04 6840.59 13.0000 1545.93 63.0595
 3852.18 7517.32 13.5000 1492.73 62.9786
 4185.87 8171.26 14.0000 1445.83 62.8946
 4510.46 8805.09 14.5000 1404.36 62.8075
 4827.06 9421.02 15.0000 1367.45 62.7176
 5136.60 10020.92 15.5000 1334.36 62.6249
 5439.87 10606.38 16.0000 1304.54 62.5296
 5737.56 11178.74 16.5000 1277.55 62.4318
 6030.27 11739.22 17.0000 1253.20 62.3315
 6318.58 12288.94 17.5000 1231.21 62.2290
 6602.97 12828.87 18.0000 1211.21 62.1243
 6883.86 13359.83 18.5000 1192.94 62.0175
 7161.62 13882.53 19.0000 1176.15 61.9087
 7436.57 14397.59 19.5000 1160.66 61.7979
 7708.97 14905.54 20.0000 1146.30 61.6853
 7979.07 15406.87 20.5000 1132.94 61.5708
 8247.09 15901.97 21.0000 1120.46 61.4545
 8513.21 16391.21 21.5000 1108.76 61.3365
 8777.60 16874.92 22.0000 1097.74 61.2168
 9040.41 17353.39 22.5000 1087.35 61.0955
 9301.78 17826.87 23.0000 1077.50 60.9725
 9561.82 18295.60 23.5000 1068.15 60.8478
 9820.64 18759.77 24.0000 1059.25 60.7217
 10078.35 19219.57 24.5000 1050.75 60.5939
 10335.03 19675.17 25.0000 1042.61 60.4646
-1.00 -1.00 -1.0000 -1.00 -1.0000
67.2000
 1763.84 3397.74 10.0000 1031.61 63.8723
 2000.28 3878.83 10.5000 1112.70 63.7586
 2255.72 4396.10 11.0000 1195.11 63.6528
 2530.53 4950.16 11.5000 1279.11 63.5542
 2825.18 5541.79 12.0000 1365.08 63.4619
 3140.19 6171.92 12.5000 1453.50 63.3754
 3476.25 6841.76 13.0000 1544.93 63.2942
 3817.39 7519.47 13.5000 1491.80 63.2139
 4148.19 8174.38 14.0000 1444.96 63.1305
 4469.98 8809.16 14.5000 1403.53 63.0441
 4783.85 9426.04 15.0000 1366.67 62.9548
 5090.73 10026.88 15.5000 1333.63 62.8628
 5391.41 10613.28 16.0000 1303.85 62.7682
 5686.55 11186.58 16.5000 1276.89 62.6711
 5976.77 11748.00 17.0000 1252.57 62.5717
 6262.63 12298.66 17.5000 1230.62 62.4699
 6544.62 12839.53 18.0000 1210.65 62.3660
 6823.15 13371.43 18.5000 1192.41 62.2600
 7098.57 13895.08 19.0000 1175.64 62.1520
 7371.21 14411.08 19.5000 1160.18 62.0421
 7641.34 14919.99 20.0000 1145.84 61.9303
 7909.19 15422.27 20.5000 1132.50 61.8166
 8174.98 15918.32 21.0000 1120.03 61.7012
 8438.89 16408.53 21.5000 1108.34 61.5841
 8701.09 16893.21 22.0000 1097.34 61.4653
 8961.73 17372.64 22.5000 1086.96 61.3449
 9220.94 17847.10 23.0000 1077.12 61.2228
 9478.85 18316.79 23.5000 1067.79 61.0991
 9735.55 18781.94 24.0000 1058.89 60.9739
 9991.14 19242.73 24.5000 1050.40 60.8471
 10245.72 19699.31 25.0000 1042.26 60.7188
-1.00 -1.00 -1.0000 -1.00 -1.0000
67.4000
 1747.58 3395.15 10.0000 1030.30 64.1051
 1981.79 3876.61 10.5000 1111.43 63.9921
 2234.84 4394.36 11.0000 1193.90 63.8871
 2507.12 4949.02 11.5000 1277.95 63.7892
 2799.09 5541.35 12.0000 1363.98 63.6976
 3111.27 6172.30 12.5000 1452.46 63.6117
 3444.33 6843.06 13.0000 1543.96 63.5312
 3782.46 7521.76 13.5000 1490.89 63.4515
 4110.35 8177.63 14.0000 1444.10 63.3687
 4429.30 8813.38 14.5000 1402.72 63.2829
 4740.42 9431.21 15.0000 1365.90 63.1943
 5044.62 10033.01 15.5000 1332.90 63.1030
 5342.68 10620.35 16.0000 1303.16 63.0092
 5635.26 11194.59 16.5000 1276.25 62.9128
 5922.97 11756.96 17.0000 1251.96 62.8141
 6206.36 12308.56 17.5000 1230.05 62.7131
 6485.92 12850.38 18.0000 1210.10 62.6100
 6762.05 13383.23 18.5000 1191.89 62.5048
 7035.12 13907.83 19.0000 1175.15 62.3977
 7305.44 14424.79 19.5000 1159.71 62.2886
 7573.26 14934.66 20.0000 1145.39 62.1776
 7838.84 15437.89 20.5000 1132.07 62.0649
 8102.38 15934.92 21.0000 1119.61 61.9504
 8364.06 16426.09 21.5000 1107.94 61.8341
 8624.05 16911.74 22.0000 1096.95 61.7163
 8882.50 17392.15 22.5000 1086.58 61.5967
 9139.54 17867.58 23.0000 1076.76 61.4756
 9395.29 18338.26 23.5000 1067.43 61.3529
 9649.84 18804.39 24.0000 1058.54 61.2286
 9903.31 19266.17 24.5000 1050.06 61.1028
 10155.76 19723.74 25.0000 1041.93 60.9754
-1.00 -1.00 -1.0000 -1.00 -1.0000
67.6000
 1731.43 3392.25 10.0000 1028.96 64.3354
 1963.41 3874.06 10.5000 1110.14 64.2233
 2214.09 4392.26 11.0000 1192.66 64.1190
 2483.86 4947.47 11.5000 1276.77 64.0218
 2773.16 5540.46 12.0000 1362.85 63.9308
 3082.53 6172.18 12.5000 1451.39 63.8456
 3412.62 6843.84 13.0000 1542.95 63.7657
 3747.75 7523.48 13.5000 1489.94 63.6866
 4072.74 8180.29 14.0000 1443.20 63.6044
 4388.88 8816.95 14.5000 1401.88 63.5193
 4697.27 9435.70 15.0000 1365.11 63.4314
 4998.80 10038.41 15.5000 1332.15 63.3408
 5294.25 10626.66 16.0000 1302.44 63.2476
 5584.28 11201.80 16.5000 1275.56 63.1520
 5869.49 11765.07 17.0000 1251.32 63.0540
 6150.43 12317.58 17.5000 1229.43 62.9538
 6427.57 12860.30 18.0000 1209.52 62.8515
 6701.33 13394.06 18.5000 1191.33 62.7471
 6972.06 13919.57 19.0000 1174.61 62.6408
 7240.05 14437.45 19.5000 1159.19 62.5325
 7505.59 14948.23 20.0000 1144.89 62.4224
 7768.90 15452.39 20.5000 1131.59 62.3105
 8030.20 15950.33 21.0000 1119.15 62.1969
 8289.66 16442.44 21.5000 1107.50 62.0816
 8547.45 16929.01 22.0000 1096.52 61.9646
 8803.72 17410.36 22.5000 1086.16 61.8460
 9058.59 17886.72 23.0000 1076.35 61.7258
 9312.18 18358.34 23.5000 1067.03 61.6040
 9564.60 18825.42 24.0000 1058.15 61.4807
 9815.94 19288.13 24.5000 1049.67 61.3558
 10066.28 19746.66 25.0000 1041.55 61.2295
-1.00 -1.00 -1.0000 -1.00 -1.0000
67.8000
 1715.32 3389.60 10.0000 1027.66 64.5683
 1945.06 3871.78 10.5000 1108.89 64.4570
 2193.36 4390.45 11.0000 1191.46 64.3535
 2460.60 4946.23 11.5000 1275.62 64.2570
 2747.21 5539.90 12.0000 1361.76 64.1667
 3053.75 6172.42 12.5000 1450.35 64.0822
 3380.84 6844.98 13.0000 1541.97 64.0028
 3712.95 7525.58 13.5000 1489.03 63.9244
 4035.01 8183.34 14.0000 1442.35 63.8428
 4348.32 8820.94 14.5000 1401.07 63.7584
 4653.95 9440.63 15.0000 1364.34 63.6711
 4952.79 10044.26 15.5000 1331.43 63.5812
 5245.61 10633.43 16.0000 1301.76 63.4888
 5533.07 11209.50 16.5000 1274.91 63.3939
 5815.76 11773.69 17.0000 1250.70 63.2968
 6094.22 12327.13 17.5000 1228.85 63.1973
 6368.93 12870.77 18.0000 1208.96 63.0958
 6640.29 13405.46 18.5000 1190.81 62.9923
 6908.64 13931.90 19.0000 1174.11 62.8867
 7174.31 14450.71 19.5000 1158.72 62.7793
 7437.53 14962.43 20.0000 1144.44 62.6701
 7698.56 15467.53 20.5000 1131.15 62.5591
 7957.60 15966.41 21.0000 1118.73 62.4464
 8214.82 16459.46 21.5000 1107.09 62.3320
 8470.39 16946.99 22.0000 1096.12 62.2159
 8724.45 17429.28 22.5000 1085.78 62.0982
 8977.13 17906.60 23.0000 1075.97 61.9790
 9228.55 18379.18 23.5000 1066.67 61.8582
 9478.81 18847.22 24.0000 1057.79 61.7358
 9728.01 19310.90 24.5000 1049.33 61.6119
 9976.22 19770.39 25.0000 1041.21 61.4865
-1.00 -1.00 -1.0000 -1.00 -1.0000
68.0000
 1699.19 3386.66 10.0000 1026.32 64.8007
 1926.69 3869.17 10.5000 1107.60 64.6902
 2172.61 4388.28 11.0000 1190.22 64.5874
 2437.31 4944.60 11.5000 1274.43 64.4916
 2721.25 5538.92 12.0000 1360.63 64.4021
 3024.94 6172.20 12.5000 1449.28 64.3181
 3349.04 6845.64 13.0000 1540.97 64.2394
 3678.12 7527.17 13.5000 1488.08 64.1616
 3997.26 8185.85 14.0000 1441.45 64.0807
 4307.73 8824.36 14.5000 1400.23 63.9969
 4610.59 9444.94 15.0000 1363.54 63.9103
 4906.74 10049.47 15.5000 1330.67 63.8211
 5196.93 10639.54 16.0000 1301.04 63.7294
 5481.81 11216.50 16.5000 1274.23 63.6353
 5761.97 11781.58 17.0000 1250.05 63.5389
 6037.95 12335.91 17.5000 1228.23 63.4402
 6310.21 12880.45 18.0000 1208.37 63.3395
 6579.17 13416.03 18.5000 1190.24 63.2368
